gene_id,geneName,lascID,product,uniprot_id,MajorParts,Body_FC,Body_padj,Gland_FC,Gland_padj,Major_FC,Major_padj,Ampullate_FC,Ampullate_padj,max_tpm,Body_vs_Head,MajorGland_vs_Body,AmpullateGlands_vs_OtherGlands,Selection,Duct,Major,Sac,Tail,geneNameProtein,Group
augustus_masked-000306F-processed-gene-9.11,LASC017626,LASC017626,hypothetical protein,NA,Duct,1.9634244668219332,0.019339450562238288,2.128406741696449,0.019172302220802635,2.7615287613070545,2.892586256732984e-9,4.236351875574231,6.293220014377805e-26,244.35987089773752,0.008599789626898648,0.01380781430946664,0.031192289296930995,MajorSpecific,163.2664312345478,73.23862311621657,87.15549734258985,46.72055272765732,NA,NA
evm-000029F-processed-gene-18.10,lrp2_6,LASC003908,Low-density lipoprotein receptor-related protein 2,P98158,Duct,1.3841403488457282,0.006899408820844104,1.6368134984076084,1.6026116170662943e-4,1.9759653066449212,1.5836166240662862e-11,0.7498828474172521,0.054246945288757224,98.02621448063753,0.008396141483732448,0.014995330513817663,0.020895626803079898,MajorSpecific,68.48206872502216,47.18317551759306,61.30959467932587,23.851535468325157,NA,NA
evm-000046F-processed-gene-9.4,actbeta,LASC005232,Inhibin beta chain,O61643,Duct,2.2116335515047796,7.400320149205171e-4,3.0918768076433216,0.0011612400464920142,3.3700741947201274,1.3130900067632735e-14,2.8739143957716795,4.4698622515211943e-5,415.56243757539164,0.009279011539191428,0.015005461276822693,0.02825456561746265,MajorSpecific,205.36877806766572,101.00521346109801,75.81606766004526,25.63335643865831,NA,NA
evm-000063F-processed-gene-7.0,nt1,LASC006663,Neurotrophin 1,B7TB45,Duct,5.187841329487128,4.4577511050194266e-20,2.273210818921919,0.03807976903245362,2.9129018556702007,9.62413975219696e-7,1.19902072820308,0.29337380611678654,6519.3346388426735,0.01129450853128909,0.013194799642828981,0.01675883993153963,MajorSpecific,2397.361995896209,480.53352950625276,141.83697815257065,4.443320633174889,NA,NA
evm-000099F-processed-gene-6.14,csmd3_2,LASC009148,CUB and sushi domain-containing protein 3,Q7Z407,Duct,1.8866359388910736,0.010083235801505086,1.1496437495235359,0.3738743875190403,2.367879847935079,2.8053545689376157e-6,6.236218731636612,1.3605775164678944e-26,46.56303914049055,0.007988297174017656,0.013216855540184435,0.030197592158007228,MajorSpecific,29.65395793819676,12.20411834945256,8.701179100027815,1.5374629503884907,NA,NA
evm-000174F-processed-gene-13.2,zfhx3,LASC012884,Zinc finger homeobox protein 3,Q15911,Duct,0.2805866476910386,NA,0.6153244897020997,0.11418769137990804,0.9895372327831807,9.168291115202236e-8,0.5649171862755477,0.1178718124485878,9.096678458179431,0.005101976704805833,0.013973270239593714,0.0156945011923643,MajorSpecific,4.491731192892616,4.077990800821416,7.0133573660978925,1.22068880991344,NA,NA
evm-000174F-processed-gene-4.3,dmd-3,LASC012867,Doublesex- and mab-3-related transcription factor dmd-3,Q9XWN9,Duct,0.015208044213212238,0.9865990543780532,1.2854271039160592,0.01412719295961965,1.8466108355798942,1.5749697518439491e-6,1.5801236961537064,1.812101499223112e-5,38.654639082059056,0.002588772663600006,0.013593858666047844,0.025791379240967704,MajorSpecific,14.853570437325716,14.099471926696783,13.633748865670462,4.915322690590793,NA,NA
evm-000176F-processed-gene-3.4,orct_9,LASC012955,Organic cation transporter protein,Q9VCA2,Duct,3.300531566336809,8.020343358735799e-4,2.944053077477403,0.0013943152430285857,3.883525212051545,4.2199536487533104e-22,3.2254334904395043,1.167499708219425e-8,15.401896920101203,0.010043588447769897,0.01515123957504198,0.029176295278486124,MajorSpecific,5.752295205818061,4.440345785289596,10.318506171123131,0.18126018420967577,NA,NA
evm-000178F-processed-gene-5.17,hpgd_13,LASC013095,15-hydroxyprostaglandin dehydrogenase [NAD(+)],O08699,Duct,2.6114293777325304,0.4579132435215236,3.108086418900018,0.09613801372742886,4.567001240842756,1.6582824911766627e-6,6.137362412189277,1.1179324203066469e-8,129.83098357215223,0.003299144499324889,0.013568898725606727,0.024481199546571797,MajorSpecific,57.103102135352735,3.2233722629742383,1.501454741939982,0.27962963094915155,NA,NA
evm-000178F-processed-gene-5.19,hpgd_12,LASC013094,15-hydroxyprostaglandin dehydrogenase [NAD(+)],P70684,Duct,5.4955473254100395,0.0010432884293131283,2.3415171595920814,0.16724411792605565,3.825288602764513,1.0006883310902854e-6,5.786697679383703,5.564235260064956e-8,44.43607001075334,0.009611854859963359,0.012571734160050625,0.021902125124896483,MajorSpecific,13.63671411097421,5.456173160218977,2.456867033068679,0.029799751919882725,NA,NA
evm-000181F-processed-gene-1.2,slc7a4_2,LASC013190,Cationic amino acid transporter 4,Q8BLQ7,Duct,0.8684325562853541,0.3236120508077375,-0.3884247144317689,0.7353648723386736,0.0031545892806546815,0.9960042758775027,0.38309651110882026,0.7299161607374214,22.557021509720755,0.003006148034703881,0.0034493332252698993,0.01477566845364296,MajorSpecific,12.494064686427826,4.55938860561709,8.85663014670091,0.06464933269223286,NA,NA
evm-000189F-processed-gene-4.0,LASC013597,LASC013597,hypothetical protein,NA,Duct,5.084867194572923,1.8910499233302066e-27,3.838501781812951,5.79706098844199e-4,4.910832202838148,6.9431679460636645e-15,1.2133010466975664,0.3168097716069135,10080.723948558018,0.011652620352511665,0.01424297792509908,0.013448634573882925,MajorSpecific,7385.100684982192,928.7774365156774,236.86431232253054,15.84163853452073,NA,NA
evm-000259F-processed-gene-7.3,hpgd_14,LASC016265,15-hydroxyprostaglandin dehydrogenase [NAD(+)],P70684,Duct,5.7580377398475955,9.054319796209043e-26,3.7478920431606384,0.0038553097975190286,4.655196604560023,2.893694619377777e-14,6.498757484834575,6.899229409805182e-21,8048.240338648425,0.011523304164417606,0.014590549046809448,0.03085423997185517,MajorSpecific,4903.172327031203,878.1438362531978,374.72439249845456,14.780495761869647,NA,NA
evm-000350F-processed-gene-5.12,LASC018776,LASC018776,hypothetical protein,NA,Duct,7.014730538425093,NA,1.215800370393014,0.3621367269792799,2.0052853348429336,0.013764766119657577,0.8883503531900582,0.5380757855731855,479.4189702294467,0.01080338088743155,0.009367121934896725,0.01510481020128826,MajorSpecific,291.38648206380935,170.60200701759263,48.41256990028458,0.7652879468110199,NA,NA
evm-000581F-processed-gene-0.1,LASC022033,LASC022033,hypothetical protein,NA,Duct,6.416292088794681,2.869407729685016e-14,1.6927639558139036,0.09460124192261042,2.214422234776919,0.0038338094778171882,1.2763338292728164,0.14535449844520648,7567.643443969033,0.010523823566059687,0.012053337629941362,0.014012285833962001,MajorSpecific,3288.152272528523,331.8580856100219,100.64049172726712,12.943781921252047,NA,NA
evm-000619F-processed-gene-0.1,pdia6,LASC022209,Protein disulfide-isomerase A6,Q63081,Duct,0.08077187362554064,0.8689790847519049,0.09802359899764766,0.8596244716916311,0.4861648920837856,0.11525716415206365,0.8938215874163155,0.012930678006453354,158.7165532784768,0.002765910213629668,0.006100442786812189,0.018884137596395775,MajorSpecific,44.29926794849268,40.7032436205228,72.5146837908121,16.164362895682043,NA,NA
maker-000001F-est_gff_StringTie-gene-5.0,garem1,LASC000279,GRB2-associated and regulator of MAPK protein 1,Q7ZVU1,Duct,4.6793290644232846,8.612256143058301e-5,1.9175712387602761,0.0378290230306614,2.40134834742647,2.9837331598246137e-6,0.4719618997281707,0.6271367104806064,31.69838197550014,0.010412967420872308,0.01314155162345231,0.010987292672682437,MajorSpecific,20.15746728174881,2.65930044262053,0.5867246822724561,0,NA,NA
maker-000001F-est_gff_StringTie-gene-86.2,garem1_2,LASC000489,GRB2-associated and regulator of MAPK protein 1,Q9H706,Duct,0.3486421333026806,0.6569779222881302,1.3897652832571619,0.13609628235583757,2.2956661007271073,9.6145547065425e-12,2.3581762454279187,9.169144955895975e-6,27.89589632392382,0.004042855114700358,0.014290738559571258,0.02576935491713608,MajorSpecific,17.95154167186363,6.164057983918482,5.722593819278264,0.30080446491767837,NA,NA
maker-000002F-est_gff_StringTie-gene-20.0,LASC000559,LASC000559,hypothetical protein,NA,Duct,2.7074951077878153,2.515135333375531e-15,1.42433652069797,3.905899981926659e-4,1.7910015489947264,1.9599565491796816e-7,0.86055401002315,0.002148697995098675,123.81676806505511,0.011268186537426183,0.013700414245968327,0.0215518474485262,MajorSpecific,94.97997555054945,64.31756646952843,66.21793243876841,26.45894611478273,NA,NA
maker-000007F-est_gff_StringTie-gene-48.1,LASC001460,LASC001460,hypothetical protein,NA,Duct,2.037469476161578,2.2369650114007603e-8,1.7686856499852486,3.410314354816745e-4,2.2726523075151523,7.542763049204043e-12,0.9260896669546824,0.035366753402492616,330.5197658379776,0.010787377717509315,0.014539750454449784,0.018947978059440682,MajorSpecific,176.59820525665288,43.830476976720774,29.52365179987623,9.504616579200952,NA,NA
maker-000007F-est_gff_StringTie-gene-9.3,LASC001370,LASC001370,hypothetical protein,NA,Duct,2.066859372107969,0.09222709911922286,1.5909242114862232,0.16637373563455576,2.5168864075185655,1.4566205212541544e-4,3.879652384351815,1.5755797130420223e-10,34.84237310513555,0.005799773889341121,0.012625110063074079,0.02936996068123824,MajorSpecific,13.261679323472327,9.799885360689895,4.630473850390661,0.1862430663252085,NA,NA
maker-000009F-est_gff_StringTie-gene-37.3,LASC001726,LASC001726,hypothetical protein,NA,Duct,5.864806441664785,1.9921860774212258e-7,2.082132374953617,0.15430445126301498,3.446608327355059,9.461239113952522e-5,4.789130787513282,4.5868651831005425e-7,3716.6011868399582,0.009094788294286575,0.013083746643338043,0.02716262363237804,MajorSpecific,861.5055443196441,289.20319922392287,312.48533563455976,1.1433584075010519,NA,NA
maker-000009F-est_gff_StringTie-gene-38.2,LASC001730,LASC001730,hypothetical protein,NA,Duct,5.6848874147590545,3.0010853946603094e-29,3.681570901013391,0.0010094346940007748,4.21957603413809,2.7853970262999657e-10,3.919690626176994,1.2194948851970087e-8,22806.27136446433,0.011550952160480696,0.013607099666061833,0.02615084821339535,MajorSpecific,9584.342715883618,2670.3311627441262,1402.0809545603572,30.601861676798823,NA,NA
maker-000009F-est_gff_StringTie-gene-38.3,LASC001731,LASC001731,hypothetical protein,NA,Duct,5.3816849005704706,1.0508255093346638e-12,3.09799157415901,0.0362348948260697,4.33009038119508,6.907897614489351e-9,7.836388769699553,2.807050516618197e-34,879.9339119772403,0.010822085645308746,0.012505179657259509,0.031056410714622437,MajorSpecific,287.3863309743262,254.70263244438044,112.29402752495182,0.8146998338115348,NA,NA
maker-000009F-est_gff_StringTie-gene-38.4,LASC001732,LASC001732,hypothetical protein,NA,Duct,5.64444332816774,9.791149318006333e-8,2.8286651945596555,0.1240185433776629,4.219636510566004,1.068534465039106e-5,9.127640674778768,4.124304219038792e-20,1608.784477959923,0.010389911855654332,0.009980108344034342,0.02710854744415921,MajorSpecific,710.802187132518,88.30009954684071,8.322202866334386,2.131656245428986,NA,NA
maker-000009F-est_gff_StringTie-gene-38.5,LASC001733,LASC001733,hypothetical protein,NA,Duct,7.868129756077183,NA,1.8456977810361235,0.09557459795009564,2.331973196467534,0.0010406596802122103,1.839981744849946,0.03361114325944976,1841.3676186513103,0.011490824359859318,0.010468671737427897,0.020360867692357308,MajorSpecific,647.9730197442851,340.0020147389754,208.13303277982112,4.442939241581123,NA,NA
maker-000010F-est_gff_StringTie-gene-30.2,LASC001826,LASC001826,"hypothetical, protein",NA,Duct,-0.02990137238220917,0.9805074176366856,0.6793928856958463,0.3367869289884646,0.988021455447359,0.027416188986474598,0.6663715420469571,0.2724268217585315,5.131422733297245,0.0020423771718567738,0.007600554235117394,0.011879539386176047,MajorSpecific,2.3430381824286126,0.6109154860646951,0.28013955798832874,0.10171510053693483,NA,NA
maker-000011F-est_gff_StringTie-gene-46.2,LASC002016,LASC002016,hypothetical protein,NA,Duct,2.7331400169532665,0.43015658885366875,2.805212152788031,0.1750018808065428,4.2449527860865395,1.9064873390983516e-4,3.483849603485175,0.03906621116346134,19.338913185257855,0.0075508275608655,0.010917883923728902,0.017000837611626483,MajorSpecific,8.794639484669801,3.008395038503159,0.9761073174450515,0.19501097365045297,NA,NA
maker-000013F-est_gff_StringTie-gene-23.2,moxd1_2,LASC002231,DBH-like monooxygenase protein 1 homolog,Q5TZ24,Duct,0.6670485503780422,0.39467521000541017,1.113255629285129,0.06455008006414857,1.6750142522591305,5.313239634838577e-4,0.811720725579528,0.06267152904691817,7.349003481917137,0.00371029558156532,0.012369075442367431,0.01830010144514799,MajorSpecific,3.6335781234786184,1.3502323624364416,1.2107795273315378,0.5544597489323275,NA,NA
maker-000015F-est_gff_StringTie-gene-20.3,b4gat1_4,LASC002453,Beta-1%2C4-glucuronyltransferase 1,L7YAI7,Tail,0.896950305207175,0.023126187874193557,0.39203340488121297,0.41007570169283847,0.5251556045219018,0.19541939335133332,0.49882245397710584,0.23252652529784867,154.57082205797172,0.007762453770564669,0.0057867536344063195,0.010480585864965556,MajorSpecific,104.72254842498994,26.854234211510118,8.738648687581367,17.197546942118795,NA,NA
maker-000018F-augustus-gene-43.16,f10,LASC002867,Coagulation factor X,P25155,Tail,0.25493734144006214,0.5551754114260966,0.8438366007219932,0.022424732484553674,1.1350061130337656,1.9850360771921114e-5,0.37514907659342833,0.4165748533632477,125.76290518807662,0.003088153756987072,0.0134163898516836,0.01147494267418462,MajorSpecific,66.9478221466419,29.615926641659737,15.671308078806423,25.188370615342702,NA,NA
maker-000018F-est_gff_StringTie-gene-36.3,LASC002844,LASC002844,hypothetical protein,NA,Duct,4.572001500517313,6.1291407898004715e-6,2.2400342454932236,0.08171602405208202,3.6606984941578338,5.82506913072527e-6,4.924856258805169,3.91922677442689e-11,238.3313428003123,0.010175797544761039,0.01110733489135592,0.02226010795853701,MajorSpecific,84.60789950278775,10.168121816806401,3.868801165024097,0.3325622011336676,NA,NA
maker-000018F-est_gff_StringTie-gene-37.1,usp54_2,LASC002848,Inactive ubiquitin carboxyl-terminal hydrolase 54,Q6IE24,Duct,0.0915682355031266,0.7443259995454309,0.6812973204367121,0.0687988862966064,1.000249486066931,0.00271392600389586,0.44756815091516544,0.19378365798985436,23.41385307417342,0.0018888623921970832,0.009928228242037252,0.011668883425109966,MajorSpecific,15.749055612442065,8.166276417376594,12.978662572858685,4.156450171275924,NA,NA
maker-000021F-augustus-gene-4.3,cg32669_7,LASC002990,Putative sodium-dependent multivitamin transporter,P83740,Duct,6.754418342436891,1.5426041169978875e-18,2.9090899055620163,0.025818681317405955,4.344975396483823,2.900971323389889e-15,6.119403320881296,3.650647862001831e-17,284.96117121593096,0.011591909818350348,0.014168479402289571,0.027154462763099393,MajorSpecific,189.37113788101874,45.86306635902722,32.2702101352405,0.30500550764373574,NA,NA
maker-000021F-est_gff_StringTie-gene-1.0,slc5a8_10,LASC002981,Sodium-coupled monocarboxylate transporter 1,"Q8N695,Q3ZMH1",Duct,6.2929665503724195,3.1654916458754104e-8,2.8725172841853057,4.160414133831358e-4,3.8225787699339597,1.0971225547695969e-12,2.6642353033036534,1.8443406614008967e-6,37.76448783274996,0.01144340202885054,0.013627512315608993,0.02636442710560107,MajorSpecific,24.892329076322397,4.150239552940481,3.8402632650958473,1.1156768069803948,NA,NA
maker-000021F-est_gff_StringTie-gene-2.1,cg32669_3,LASC002984,Putative sodium-dependent multivitamin transporter,P83740,Duct,5.751575337368304,1.5916162663810178e-13,2.9724648038280135,0.030784387521793168,4.19454282556306,4.250567623852484e-15,6.326360429914476,6.97824014768922e-17,593.441380509913,0.011330170792731041,0.014525409170940907,0.02925583626327422,MajorSpecific,233.33963879176275,43.47979853160068,19.371730114063794,0.20634467188094333,NA,NA
maker-000021F-est_gff_StringTie-gene-3.1,slc5a8_2,LASC002986,Sodium-coupled monocarboxylate transporter 1,"Q3ZMH1,Q8N695",Duct,5.818728989105901,7.012376857688474e-6,2.2256495337289874,0.07606053451530323,3.3295550819437465,1.2066872153898283e-5,4.7020957588855445,6.698109977064624e-13,42.49385364648492,0.009914311693186493,0.012124646471291536,0.028568289579212598,MajorSpecific,21.663148153534518,4.068714603509315,2.0770446432866665,0.037268524552673016,NA,NA
maker-000022F-est_gff_StringTie-gene-47.1,LASC003252,LASC003252,hypothetical protein,NA,Duct,1.2402631985765729,0.005898264411754712,1.7912230192014411,0.004866110302354729,2.428464806341972,7.252410401121586e-12,1.1768830307103133,0.012181119100533327,82.7030655890748,0.007997836775973011,0.014907288083602204,0.02191730677176998,MajorSpecific,53.912162173122766,24.650851056845067,32.238169255358585,2.6933693886529655,NA,NA
maker-000026F-est_gff_StringTie-gene-12.2,slc13a5_3,LASC003608,Solute carrier family 13 member 5,Q86YT5,Duct,3.4960532910407505,4.1211193618389256e-4,0.7076687927309452,0.4963750841837224,1.6599751780009773,0.009906640559009833,1.7871605027107575,0.04827708777212208,56.477005494904446,0.010683986511247108,0.007806432256355176,0.020724360599807968,MajorSpecific,34.73467958776779,10.623926386197795,6.59844209751556,2.8137142506729282,NA,NA
maker-000034F-est_gff_StringTie-gene-32.2,slc5a12_slc5a8,LASC004383,"Sodium-coupled, monocarboxylate, transporter, 1,Sodium-coupled, monocarboxylate, transporter, 2","Q3ZMH1,A7MBD8",Duct,7.51215885433648,1.4068924261421342e-11,1.8949474131141484,0.2698988166087312,3.332140705866976,9.437992603792154e-8,5.3699778006474235,4.5682381197955304e-7,22.10369171734568,0.011674870151671863,0.01211444610558623,0.02462747546843183,MajorSpecific,17.458686939226496,6.20826366574091,6.630720339733946,0.08162110920383252,NA,NA
maker-000034F-est_gff_StringTie-gene-32.4,slc5a12_2,LASC004385,"Sodium-coupled, monocarboxylate, transporter, 2",A7MBD8,Duct,5.692062566463632,0.010513817598488195,0.584026703913217,0.7729979255707865,2.042883488302827,0.026821787901050116,4.370492007753337,3.293023697148959e-4,11.765714992539314,0.00727035792659163,0.010434250996898738,0.018510303189930365,MajorSpecific,5.400653206558101,1.3297926341201916,1.9793788642176247,0.0608953507008014,NA,NA
maker-000035F-est_gff_StringTie-gene-21.0,LASC004484,LASC004484,hypothetical protein,NA,Duct,4.255298026699345,2.0669287461552048e-8,1.6392372881098467,0.08578046386106637,2.1587903038875647,0.0014285045546748574,1.8359859302314319,0.005362957698079142,3982.9255478846326,0.009946944498490207,0.01281826495238746,0.020551971503517757,MajorSpecific,2212.715416533196,348.67120192620587,219.0508366223192,7.190529768149536,NA,NA
maker-000037F-est_gff_StringTie-gene-38.0,mblac1,LASC004627,Metallo-beta-lactamase domain-containing protein 1,Q498J9,Duct,0.5508190050796355,0.11699012450521314,1.1809866526895538,0.004565335466291213,1.678091436445357,9.651427639340083e-6,1.2029108950545622,1.2164388010120123e-4,43.052657877294266,0.007046840044191537,0.012841992030942594,0.02268966781912664,MajorSpecific,19.554279192724497,17.032992461763044,9.319627030328771,5.157135058989178,NA,NA
maker-000040F-est_gff_StringTie-gene-38.1,LASC004832,LASC004832,hypothetical protein,NA,Duct,1.2003620021666321,0.015371428608012385,-0.18805369014479006,0.8077274638622349,0.3995558897261986,0.25528759366244047,0.8959266285894701,0.10902032302856511,65.64553919873252,0.008937229216299277,0.004645859879320061,0.01638599630831639,MajorSpecific,29.645679698916354,31.15808003478335,46.98096319830119,2.271603494323536,NA,NA
maker-000041F-est_gff_StringTie-gene-32.3,hrh1_2,LASC004901,"Histamine H1 receptor,hypothetical protein",P35367,Duct,2.770167548906205,6.194115730242617e-4,2.1569382603674514,0.1176001738399653,2.6180911330584435,2.5586674434150917e-5,-0.07960789422785543,0.97114874971345,65.87693788304152,0.009161613235124528,0.012025721816331249,0.01091478844318101,MajorSpecific,24.991578493620224,2.7137053451519133,1.297947477540866,0.0692613130977137,NA,NA
maker-000043F-est_gff_StringTie-gene-34.0,tgfbi_4,LASC005032,Transforming growth factor-beta-induced protein ig-h3,P82198,Tail,6.178394939509905,4.0236563934383456e-22,1.2288179320233135,0.11580797020720478,0.48893900334705004,NA,1.1812896918170197,0.12569028155676099,8353.199358806081,0.011416446903757732,0.00962404004415451,0.01396302338226507,MajorSpecific,1783.6590071121698,947.4522429463427,546.516458240464,831.8341802364353,NA,NA
maker-000043F-est_gff_StringTie-gene-34.1,LASC005034,LASC005034,hypothetical protein,NA,Duct,2.121897174550756,2.706331226929895e-4,2.1047651699415124,0.010264642333786607,2.37748015889117,6.449715302977152e-8,0.9127993845101191,0.20379798088485104,1062.0191431728344,0.009634867376724586,0.01412509708635184,0.015301635589044175,MajorSpecific,304.90691456116684,386.65513692591685,375.19618335490253,2.315668875318741,NA,NA
maker-000048F-est_gff_StringTie-gene-4.0,slc17a8,LASC005382,"Vesicular glutamate transporter 3,hypothetical protein","Q1L8X9,Q7TSF2",Duct,2.5619906773543497,0.003463013205581677,1.761217025878064,0.22684638572360252,2.221905493363745,0.05156139100163751,4.7542634028033,8.892000588162391e-6,36.09546135531044,0.010246817066363987,0.004270640087281649,0.018805766667723104,MajorSpecific,20.311625260569514,2.3581035880752927,0.8324565325674598,0.2030627790314061,NA,NA
maker-000048F-exonerate_protein2genome-gene-13.5,chit1_4,LASC005414,Chitotriosidase-1,Q13231,Duct,5.570723080976831,NA,-0.6178126098516202,0.7181898048038435,0.1454915976898419,0.9279267251536788,1.0803446724008117,0.453453759415016,8.104026180161448,0.004580282181904869,0.00435701444237083,0.011892058516574225,MajorSpecific,2.6227677612143596,0.779675046433708,0.5643288538103286,0,NA,NA
maker-000049F-est_gff_StringTie-gene-15.0,LASC005504,LASC005504,hypothetical protein,NA,Duct,3.8193369789794307,1.664789663454472e-10,2.904197717156192,0.006861708023102911,3.8305679693650627,3.464102169772303e-11,3.0772499008413514,8.736858912014893e-5,1677.838145377154,0.010876549301983398,0.013790049535215945,0.02298162972707705,MajorSpecific,778.6610834619627,145.1400196322239,50.43007959341794,1.1429750530704041,NA,NA
maker-000049F-est_gff_StringTie-gene-29.0,cdcp2_cubn_2,LASC005545,"CUB domain-containing protein 2,Cubilin","Q8BQH6,Q9TU53",Duct,5.589524998450076,4.609235612280623e-20,1.0917587842684278,0.06502136607516452,1.7979660938634627,3.231310440819861e-7,1.114154907223925,0.03268721111519678,68.27566364806457,0.011523699447849008,0.013910401218784401,0.021235182253393343,MajorSpecific,23.45642023799925,22.195457312262377,38.65234433991564,4.4426197483158125,NA,NA
maker-000051F-est_gff_StringTie-gene-19.3,chst11_2,LASC005693,Carbohydrate sulfotransferase 11,P69478,Duct,0.6676683664089867,0.5484614575718366,1.5193218530866477,0.1628080639237809,1.8569419806668421,0.0025513184999340593,1.9273174223047882,0.02813032141132063,36.30206118414678,0.0031664861133904143,0.011372891379775332,0.02142211488145428,MajorSpecific,22.893756326619485,4.086660052850575,2.8322729133926736,0.14502824927193284,NA,NA
maker-000052F-est_gff_StringTie-gene-4.0,LASC005740,LASC005740,hypothetical protein,NA,Duct,0.3469344854747737,0.8282014563859249,1.9529277960573337,0.04460926680723952,2.819975039649651,2.9664791094200947e-7,2.3985099003735906,8.070815574513053e-7,15.481358389656462,0.0019599826702276658,0.013608713427555022,0.026900793697823083,MajorSpecific,4.076658137967978,0.5986836712751924,0.1677775809304085,0.0037371884639430626,NA,NA
